relative_path,format,original_width,original_height,crop_top,crop_bottom,crop_left,crop_right,status,shadow_trim_pixels
commands/data-processing/images/sortlistcommand-04.png,PNG,840,170,0,0,0,0,unchanged,
commands/data-processing/images/splittextcommand-01.png,PNG,645,466,0,0,0,0,unchanged,
commands/data-processing/images/splittextcommand-02.png,PNG,949,305,0,0,0,0,unchanged,
commands/data-processing/images/splittextcommand-03.png,PNG,648,577,0,0,0,0,unchanged,
commands/data-processing/images/splittextcommand-04.png,PNG,1360,498,0,0,0,0,unchanged,
commands/data-processing/images/texttonumbercommand-01.png,PNG,830,449,2,3,2,3,cropped_shadow_trim,6
commands/data-processing/images/texttonumbercommand-02.png,PNG,740,133,0,0,0,0,unchanged,
commands/data-processing/images/texttonumbercommand-03.png,PNG,652,363,0,0,0,0,unchanged,
commands/data-processing/images/texttonumbercommand-04.png,PNG,724,172,0,0,0,0,unchanged,
commands/data-processing/images/timestampconverttodatetimecommand-01.png,PNG,847,250,0,0,0,0,unchanged,
commands/data-processing/images/timestampconverttodatetimecommand-02.png,PNG,667,458,0,2,3,4,cropped_shadow_trim,6
commands/data-processing/images/timestampconverttodatetimecommand-03.png,PNG,838,298,0,0,0,0,unchanged,
commands/data-processing/images/trimtextcommand-01.png,PNG,1540,442,0,0,0,0,unchanged,
commands/data-processing/images/trimtextcommand-02.png,PNG,993,630,3,0,2,1,cropped_shadow_trim,6
commands/data-processing/images/trimtextcommand-03.png,PNG,1536,345,0,0,0,0,unchanged,
commands/data-processing/images/updatelistitemcommand-01.png,PNG,667,379,4,4,3,4,cropped_shadow_trim,6
commands/data-processing/images/updatelistitemcommand-02.png,PNG,668,379,4,4,4,4,cropped_shadow_trim,6
commands/data-processing/images/updatelistitemcommand-03.png,PNG,857,250,0,0,0,0,unchanged,
commands/data-processing/images/updatelistitemcommand-04.png,PNG,835,213,0,0,0,0,unchanged,
commands/data-processing/images/updatelistitemcommand-05.png,PNG,836,245,0,0,0,0,unchanged,
commands/data-processing/images/urldecodecommand-01.png,PNG,663,361,2,3,2,1,cropped_shadow_trim,6
commands/data-processing/images/urldecodecommand-02.png,PNG,842,212,0,0,0,0,unchanged,
commands/data-processing/images/urldecodecommand-03.png,PNG,846,144,0,0,0,0,unchanged,
commands/data-processing/images/urlencodecommand-01.png,PNG,664,359,2,1,2,2,cropped_shadow_trim,6
commands/data-processing/images/urlencodecommand-02.png,PNG,852,149,0,0,0,0,unchanged,
commands/data-processing/images/urlencodecommand-03.png,PNG,836,218,0,0,0,0,unchanged,
commands/database/images/batchinserttodatabasecommand-01.png,PNG,840,274,0,0,0,0,unchanged,
commands/database/images/batchinserttodatabasecommand-02.png,PNG,706,434,3,1,3,3,cropped_shadow_trim,6
commands/database/images/batchinserttodatabasecommand-03.png,PNG,705,450,2,1,2,3,cropped_shadow_trim,6
commands/database/images/batchinserttodatabasecommand-04.png,PNG,666,614,3,0,3,3,cropped_shadow_trim,6
commands/database/images/batchinserttodatabasecommand-05.png,PNG,845,285,0,0,0,0,unchanged,
commands/database/images/batchinserttodatabasecommand-06.png,PNG,219,98,0,0,0,0,unchanged,
commands/database/images/batchinserttodatabasecommand-07.png,PNG,238,89,0,0,0,0,unchanged,
commands/database/images/batchinserttodatabasecommand-08.png,PNG,233,157,0,0,0,0,unchanged,
commands/database/images/batchinserttodatabasecommand-09.png,PNG,651,555,0,0,0,0,unchanged,
commands/database/images/closedatabasecommand-01.png,PNG,849,198,0,0,0,0,unchanged,
commands/database/images/closedatabasecommand-02.png,PNG,665,258,0,3,3,2,cropped_shadow_trim,6
commands/database/images/closedatabasecommand-03.png,PNG,850,247,0,0,0,0,unchanged,
commands/database/images/connecttodatabasecommand-01.png,PNG,647,469,0,0,0,0,unchanged,
commands/database/images/connecttodatabasecommand-02.png,PNG,644,692,0,0,0,0,unchanged,
commands/database/images/connecttodatabasecommand-03.png,PNG,649,151,0,0,0,0,unchanged,
commands/database/images/connecttodatabasecommand-04.png,PNG,645,692,0,0,0,0,unchanged,
commands/database/images/connecttodatabasecommand-05.png,PNG,1340,181,0,0,0,0,unchanged,
commands/database/images/executesqlcommand-01.png,PNG,233,47,0,0,0,0,unchanged,
commands/database/images/executesqlcommand-02.png,PNG,219,42,0,0,0,0,unchanged,
commands/database/images/executesqlcommand-03.png,PNG,844,285,0,0,0,0,unchanged,
commands/database/images/executesqlcommand-04.png,PNG,846,293,0,0,0,0,unchanged,
commands/database/images/executesqlcommand-05.png,PNG,645,442,0,0,0,0,unchanged,
commands/database/images/querydatabasecommand-01.png,PNG,664,541,0,3,2,2,cropped_shadow_trim,6
commands/database/images/querydatabasecommand-02.png,PNG,841,238,0,0,0,0,unchanged,
commands/database/images/querydatabasecommand-03.png,PNG,844,244,0,0,0,0,unchanged,
commands/database/images/querydatabasecommand-04.png,PNG,239,90,0,0,0,0,unchanged,
commands/database/images/querydatabasecommand-05.png,PNG,218,81,0,0,0,0,unchanged,
commands/database/images/querydatabasecommand-06.png,PNG,707,759,3,4,4,3,cropped_shadow_trim,6
commands/datatable/images/adddatasheetcolumncommand-01.png,PNG,660,315,9,9,9,9,manual_deep_crop,
commands/datatable/images/adddatasheetcolumncommand-02.png,PNG,852,199,0,0,0,0,unchanged,
commands/datatable/images/adddatasheetcolumncommand-03.png,PNG,831,268,0,0,0,0,unchanged,
commands/datatable/images/deletedatasheetrowcommand-01.png,PNG,667,318,0,4,4,3,cropped_shadow_trim,6
commands/datatable/images/deletedatasheetrowcommand-02.png,PNG,848,239,0,0,0,0,unchanged,
commands/datatable/images/deletedatasheetrowcommand-03.png,PNG,844,245,0,0,0,0,unchanged,
commands/datatable/images/exportdatasheettofilecommand-01.png,PNG,660,701,0,0,0,0,unchanged,
commands/datatable/images/exportdatasheettofilecommand-02.png,PNG,1765,154,0,0,0,0,unchanged,
commands/datatable/images/exportdatasheettofilecommand-03.png,PNG,648,689,0,0,0,0,unchanged,
commands/datatable/images/exportmultidatasheettofilecommand-01.png,PNG,998,923,1,4,3,5,cropped_shadow_trim,6
commands/datatable/images/exportmultidatasheettofilecommand-02.png,PNG,1328,153,0,0,0,0,unchanged,
commands/datatable/images/exportmultidatasheettofilecommand-03.png,PNG,1320,236,0,0,0,0,unchanged,
commands/datatable/images/importcsvtodatasheetcommand-01.png,PNG,996,755,1,3,4,2,cropped_shadow_trim,6
commands/datatable/images/importcsvtodatasheetcommand-02.png,PNG,1181,213,0,0,0,0,unchanged,
commands/datatable/images/importcsvtodatasheetcommand-03.png,PNG,1176,275,0,0,0,0,unchanged,
commands/datatable/images/importexceltodatasheetcommand-01.png,PNG,660,530,9,9,9,9,manual_deep_crop,
commands/datatable/images/importexceltodatasheetcommand-02.png,PNG,655,534,9,9,9,9,manual_deep_crop,
commands/datatable/images/importexceltodatasheetcommand-03.png,PNG,1351,235,0,0,0,0,unchanged,
commands/datatable/images/loopdatasheetcommand_1-01.png,PNG,996,713,3,2,3,3,cropped_shadow_trim,6
commands/datatable/images/loopdatasheetcommand_1-03.png,PNG,1325,265,0,0,0,0,unchanged,
commands/datatable/images/loopdatasheetcommand_1-04.png,PNG,1176,517,0,0,0,0,unchanged,
commands/datatable/images/readdatasheetcommand-01.png,PNG,658,475,0,0,0,0,unchanged,
commands/datatable/images/readdatasheetcommand-02.png,PNG,754,103,0,0,0,0,unchanged,
commands/datatable/images/readdatasheetcommand-03.png,PNG,995,294,0,0,0,0,unchanged,
commands/datatable/images/writetocellcommand-01.png,PNG,639,477,0,0,0,0,unchanged,
commands/datatable/images/writetocellcommand-02.png,PNG,1012,152,0,0,0,0,unchanged,
commands/datatable/images/writetocellcommand-03.png,PNG,642,483,0,0,0,0,unchanged,
commands/datatable/images/writetocellcommand-04.png,PNG,1352,173,0,0,0,0,unchanged,
commands/datatable/images/writetorowcommand-01.png,PNG,647,496,0,0,0,0,unchanged,
commands/datatable/images/writetorowcommand-02.png,PNG,917,382,0,0,0,0,unchanged,
commands/datatable/images/writetorowcommand-06.png,PNG,1572,295,0,0,0,0,unchanged,
commands/dingtalk/images/DAVH44-01.png,PNG,654,304,0,0,0,0,unchanged,
commands/dingtalk/images/DAVH44-02.png,PNG,988,347,0,0,0,0,unchanged,
commands/dingtalk/images/DAVH44-03.png,PNG,979,183,0,0,0,0,unchanged,
commands/dingtalk/images/DAVH44-04.png,PNG,1077,783,0,0,0,0,unchanged,
commands/dingtalk/images/appenddatatodingtalkrowcommand-01.png,PNG,655,415,0,0,0,0,unchanged,
commands/dingtalk/images/appenddatatodingtalkrowcommand-02.png,PNG,958,275,0,0,0,0,unchanged,
commands/dingtalk/images/appenddatatodingtalkrowcommand-03.png,PNG,959,263,0,0,0,0,unchanged,
commands/dingtalk/images/appenddatatodingtalkrowcommand-04.png,PNG,700,467,0,0,0,0,unchanged,
commands/dingtalk/images/connecttodingtalkspreadsheetcommand-01.png,PNG,643,524,0,0,0,0,unchanged,
commands/dingtalk/images/connecttodingtalkspreadsheetcommand-02.png,PNG,1064,193,0,0,0,0,unchanged,
commands/dingtalk/images/connecttodingtalkspreadsheetcommand-03.png,PNG,1067,231,0,0,0,0,unchanged,
commands/dingtalk/images/connecttodingtalkspreadsheetcommand-04.png,PNG,722,499,0,0,0,0,unchanged,
commands/dingtalk/images/deletedingtalkroworcolumncommand-01.png,PNG,655,417,0,0,0,0,unchanged,
commands/dingtalk/images/deletedingtalkroworcolumncommand-02.png,PNG,955,301,0,0,0,0,unchanged,
commands/dingtalk/images/deletedingtalkroworcolumncommand-03.png,PNG,962,272,0,0,0,0,unchanged,
commands/dingtalk/images/gM80NN-01.png,PNG,1920,497,0,0,0,0,unchanged,
commands/dingtalk/images/gM80NN-02.png,PNG,1920,662,0,0,0,0,unchanged,
commands/dingtalk/images/gM80NN-03.png,PNG,748,448,0,0,0,0,unchanged,
commands/dingtalk/images/gM80NN-04.png,PNG,513,541,0,0,0,0,unchanged,
commands/dingtalk/images/gM80NN-05.png,PNG,1920,507,0,0,0,0,unchanged,
commands/dingtalk/images/getalldingtalksheetnamescommand-01.png,PNG,994,193,0,0,0,0,unchanged,
commands/dingtalk/images/getalldingtalksheetnamescommand-02.png,PNG,1312,783,0,0,0,0,unchanged,
commands/dingtalk/images/getalldingtalksheetnamescommand-03.png,PNG,834,157,0,0,0,0,unchanged,
commands/dingtalk/images/getalldingtalksheetnamescommand-04.png,PNG,653,346,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalkfirstavailableroworcolumncommand-01.png,PNG,654,460,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalkfirstavailableroworcolumncommand-02.png,PNG,987,297,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalkfirstavailableroworcolumncommand-03.png,JPEG,404,162,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalkfirstavailableroworcolumncommand-04.png,PNG,837,198,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalksheetcolumncountcommand-01.png,PNG,651,405,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalksheetcolumncountcommand-02.png,PNG,954,302,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalksheetcolumncountcommand-03.png,PNG,965,270,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalksheetrowcountcommand-01.png,PNG,653,388,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalksheetrowcountcommand-02.png,PNG,962,272,0,0,0,0,unchanged,
commands/dingtalk/images/getdingtalksheetrowcountcommand-03.png,PNG,955,301,0,0,0,0,unchanged,
commands/dingtalk/images/insertdingtalkroworcolumncommand-01.png,PNG,959,263,0,0,0,0,unchanged,
commands/dingtalk/images/insertdingtalkroworcolumncommand-02.png,PNG,961,254,0,0,0,0,unchanged,
commands/dingtalk/images/insertdingtalkroworcolumncommand-03.png,PNG,654,473,9,9,9,9,manual_deep_crop,
commands/dingtalk/images/oP9Yz4-01.png,PNG,652,299,0,0,0,0,unchanged,
commands/dingtalk/images/oP9Yz4-02.png,PNG,989,344,0,0,0,0,unchanged,
commands/dingtalk/images/oP9Yz4-03.png,PNG,980,193,0,0,0,0,unchanged,
commands/dingtalk/images/oP9Yz4-04.png,PNG,1197,780,0,0,0,0,unchanged,
commands/dingtalk/images/readdingtalksheetcommand-01.png,PNG,1064,193,0,0,0,0,unchanged,
commands/dingtalk/images/readdingtalksheetcommand-02.png,PNG,1067,231,0,0,0,0,unchanged,
commands/dingtalk/images/readdingtalksheetcommand-03.png,PNG,722,499,0,0,0,0,unchanged,
commands/dingtalk/images/readdingtalksheetcommand-04.png,PNG,643,583,0,0,0,0,unchanged,
commands/dingtalk/images/writetodingtalksheetcommand-01.png,PNG,657,526,0,0,0,0,unchanged,
commands/dingtalk/images/writetodingtalksheetcommand-02.png,PNG,537,528,0,0,0,0,unchanged,
commands/dingtalk/images/writetodingtalksheetcommand-03.png,PNG,850,198,0,0,0,0,unchanged,
commands/dingtalk/images/writetodingtalksheetcommand-04.png,PNG,839,194,0,0,0,0,unchanged,
commands/dingtalk/images/writetodingtalksheetcommand-05.png,PNG,833,445,0,0,0,0,unchanged,
commands/email/images/RlCVx4-01.png,PNG,284,509,0,0,0,0,unchanged,
commands/email/images/RlCVx4-02.png,PNG,630,387,4,6,6,4,cropped_shadow_trim,6
commands/email/images/RlCVx4-03.png,PNG,639,743,0,0,0,0,unchanged,
commands/email/images/RlCVx4-04.png,PNG,633,508,0,6,7,6,cropped_shadow_trim,6
commands/email/images/RlCVx4-05.png,PNG,638,842,8,7,10,8,cropped_shadow_trim,6
commands/email/images/RlCVx4-06.png,PNG,641,462,0,0,0,0,unchanged,
commands/email/images/RlCVx4-07.png,PNG,644,506,0,0,0,0,unchanged,
commands/email/images/RlCVx4-08.png,PNG,631,273,6,3,6,5,cropped_shadow_trim,6
commands/email/images/RlCVx4-09.png,PNG,631,332,0,0,0,0,unchanged,
commands/email/images/RlCVx4-10.png,PNG,632,404,6,6,6,6,cropped_shadow_trim,6
commands/email/images/RlCVx4-11.png,PNG,637,466,6,6,8,9,cropped_shadow_trim,6
commands/email/images/addflagtoemailcommand-01.png,PNG,1422,328,0,0,0,0,unchanged,
commands/email/images/addflagtoemailcommand-02.png,PNG,1558,333,0,0,0,0,unchanged,
commands/email/images/addflagtoemailcommand-03.png,PNG,830,391,2,2,2,3,cropped_shadow_trim,6
commands/email/images/addflagtoemailcommand-04.png,PNG,830,393,4,2,2,3,cropped_shadow_trim,6
commands/email/images/addflagtoemailcommand-05.png,PNG,1073,944,0,0,0,0,unchanged,
commands/email/images/deleteemailcommand-01.png,PNG,828,317,0,1,1,2,cropped_shadow_trim,6
commands/email/images/deleteemailcommand-02.png,PNG,963,296,0,0,0,0,unchanged,
commands/email/images/deleteemailcommand-03.png,PNG,1071,941,0,0,0,0,unchanged,
commands/email/images/downloademailattachmentcommand-01.png,PNG,781,346,0,0,0,0,unchanged,
commands/email/images/downloademailattachmentcommand-02.png,PNG,1073,941,0,0,0,0,unchanged,
commands/email/images/downloademailattachmentcommand-03.png,PNG,660,479,0,0,0,0,unchanged,
commands/email/images/downloademailattachmentcommand-04.png,PNG,562,155,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-01.png,PNG,878,185,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-02.png,PNG,955,255,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-03.png,PNG,685,397,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-04.png,PNG,1065,696,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-05.png,PNG,736,505,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-06.png,PNG,756,199,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-07.png,PNG,1045,443,0,0,0,0,unchanged,
commands/email/images/dtd5Rb-08.png,PNG,826,640,0,0,0,0,unchanged,
commands/email/images/getemailcontentcommand-01.png,PNG,830,518,3,2,2,3,cropped_shadow_trim,6
commands/email/images/getemailcontentcommand-02.png,PNG,1072,943,0,0,0,0,unchanged,
commands/email/images/getemailscommand-01.png,PNG,832,588,2,1,3,4,cropped_shadow_trim,6
commands/email/images/getemailscommand-02.png,PNG,1071,944,0,0,0,0,unchanged,
commands/email/images/getemailscommand-03.png,PNG,833,591,3,3,4,4,cropped_shadow_trim,6
commands/email/images/getemailscommand-04.png,PNG,613,52,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-01.png,PNG,637,509,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-02.png,PNG,719,188,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-03.png,PNG,639,521,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-04.png,PNG,641,687,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-05.png,PNG,1336,240,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-06.png,PNG,1347,204,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-07.png,PNG,994,634,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-08.png,PNG,1626,1320,0,0,0,0,unchanged,
commands/email/images/logintomailboxcommand-09.png,PNG,654,699,0,0,0,0,unchanged,
commands/email/images/moveemailcommand-01.png,PNG,533,481,0,0,0,0,unchanged,
commands/email/images/moveemailcommand-02.png,PNG,830,464,2,3,3,2,cropped_shadow_trim,6
commands/email/images/moveemailcommand-03.png,PNG,1071,946,0,0,0,0,unchanged,
commands/email/images/moveemailcommand-04.png,PNG,660,236,0,0,0,0,unchanged,
commands/email/images/replyemailcommand-01.png,PNG,829,598,2,0,3,1,cropped_shadow_trim,6
commands/email/images/replyemailcommand-02.png,PNG,829,599,2,0,2,2,cropped_shadow_trim,6
commands/email/images/replyemailcommand-03.png,PNG,1558,333,0,0,0,0,unchanged,
commands/email/images/replyemailcommand-04.png,PNG,1484,992,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-01.png,PNG,660,728,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-02.png,PNG,827,341,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-03.png,PNG,822,229,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-04.png,PNG,1473,911,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-05.png,PNG,656,470,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-06.png,PNG,654,536,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-07.png,PNG,688,665,0,0,0,0,unchanged,
commands/email/images/sendemailcommand-08.png,PNG,831,644,2,3,3,3,cropped_shadow_trim,6
commands/email/images/sendemailcommand-09.png,PNG,830,886,3,1,2,3,cropped_shadow_trim,6
commands/excel/images/activateexcelsheetcommand-01.png,PNG,665,365,3,1,3,2,cropped_shadow_trim,6
commands/excel/images/activateexcelsheetcommand-02.png,PNG,968,694,0,0,0,0,unchanged,
commands/excel/images/activateexcelsheetcommand-03.png,PNG,851,149,0,0,0,0,unchanged,
commands/excel/images/activateexcelsheetcommand-04.png,PNG,850,192,0,0,0,0,unchanged,
commands/excel/images/activateexcelsheetcommand-05.png,PNG,968,694,0,0,0,0,unchanged,
commands/excel/images/addexcelsheetcommand-01.png,PNG,667,375,3,3,3,4,cropped_shadow_trim,6
commands/excel/images/addexcelsheetcommand-02.png,PNG,851,157,0,0,0,0,unchanged,
commands/excel/images/addexcelsheetcommand-03.png,PNG,835,189,0,0,0,0,unchanged,
commands/excel/images/addexcelsheetcommand-04.png,PNG,226,57,0,0,0,0,unchanged,
commands/excel/images/addexcelsheetcommand-05.png,PNG,288,56,0,0,0,0,unchanged,
commands/excel/images/addimagetoexcelcommand-01.png,PNG,648,595,0,0,0,0,unchanged,
commands/excel/images/addimagetoexcelcommand-02.png,PNG,1110,157,0,0,0,0,unchanged,
commands/excel/images/addimagetoexcelcommand-03.png,PNG,654,600,0,0,0,0,unchanged,
commands/excel/images/addimagetoexcelcommand-04.png,PNG,650,264,0,0,0,0,unchanged,
commands/excel/images/autofillexcelcommand-01.png,PNG,660,662,0,0,0,0,unchanged,
commands/excel/images/autofillexcelcommand-02.png,PNG,1255,391,0,0,0,0,unchanged,
commands/excel/images/autofillexcelcommand-03.png,PNG,655,704,0,0,0,0,unchanged,
commands/excel/images/autofillexcelcommand-04.png,PNG,814,324,0,0,0,0,unchanged,
commands/excel/images/autofillexcelcommand-05.png,PNG,894,322,0,0,0,0,unchanged,
commands/excel/images/clearexcelcellformatcommand-01.png,PNG,651,487,0,0,0,0,unchanged,
commands/excel/images/clearexcelcellformatcommand-02.png,PNG,1362,145,0,0,0,0,unchanged,
commands/excel/images/clearexcelcellformatcommand-03.png,PNG,649,594,0,0,0,0,unchanged,
commands/excel/images/clearexcelcellformatcommand-04.png,PNG,466,206,0,0,0,0,unchanged,
commands/excel/images/clearexcelcellformatcommand-05.png,PNG,462,203,0,0,0,0,unchanged,
commands/excel/images/clearexcelfiltercommand-01.png,PNG,660,438,0,0,0,0,unchanged,
commands/excel/images/clearexcelfiltercommand-02.png,PNG,1314,190,0,0,0,0,unchanged,
commands/excel/images/clearexcelfiltercommand-03.png,PNG,660,438,0,0,0,0,unchanged,
commands/excel/images/clearexcelfiltercommand-04.png,PNG,854,127,0,0,0,0,unchanged,
commands/excel/images/clearexcelfiltercommand-05.png,PNG,880,329,0,0,0,0,unchanged,
commands/excel/images/closeexcelcommand-01.png,PNG,667,372,2,1,3,4,cropped_shadow_trim,6
commands/excel/images/closeexcelcommand-02.png,PNG,849,142,0,0,0,0,unchanged,
commands/excel/images/closeexcelcommand-03.png,PNG,838,208,0,0,0,0,unchanged,
commands/excel/images/copyexcelcommand-01.png,PNG,660,494,0,0,0,0,unchanged,
commands/excel/images/copyexcelcommand-02.png,PNG,852,249,0,0,0,0,unchanged,
commands/excel/images/copyexcelcommand-03.png,PNG,817,251,0,0,0,0,unchanged,
commands/excel/images/copyexcelcommand-04.png,PNG,475,150,0,0,0,0,unchanged,
commands/excel/images/copyexcelcommand-05.png,PNG,470,129,0,0,0,0,unchanged,
commands/excel/images/copyexcelsheetcommand-01.png,PNG,667,475,3,3,3,4,cropped_shadow_trim,6
commands/excel/images/copyexcelsheetcommand-02.png,PNG,852,150,0,0,0,0,unchanged,
commands/excel/images/copyexcelsheetcommand-03.png,PNG,834,220,0,0,0,0,unchanged,
commands/excel/images/copyexcelsheetcommand-04.png,PNG,332,243,0,0,0,0,unchanged,
commands/excel/images/copyexcelsheetcommand-05.png,PNG,330,243,0,0,0,0,unchanged,
commands/excel/images/deleteexcelcolumncommand-01.png,PNG,660,382,0,0,0,0,unchanged,
commands/excel/images/deleteexcelcolumncommand-02.png,PNG,852,156,0,0,0,0,unchanged,
commands/excel/images/deleteexcelcolumncommand-03.png,PNG,838,188,0,0,0,0,unchanged,
commands/excel/images/deleteexcelcolumncommand-04.png,PNG,188,58,0,0,0,0,unchanged,
commands/excel/images/deleteexcelcolumncommand-05.png,PNG,208,57,0,0,0,0,unchanged,
commands/excel/images/deleteexcelduplicaterowcommand-01.png,PNG,660,438,0,0,0,0,unchanged,
commands/excel/images/deleteexcelduplicaterowcommand-02.png,PNG,562,179,0,0,0,0,unchanged,
commands/excel/images/deleteexcelduplicaterowcommand-03.png,PNG,853,283,0,0,0,0,unchanged,
commands/excel/images/deleteexcelduplicaterowcommand-04.png,PNG,668,435,4,4,5,3,cropped_shadow_trim,6
commands/excel/images/deleteexcelduplicaterowcommand-05.png,PNG,535,221,0,0,0,0,unchanged,
commands/excel/images/deleteexcelduplicaterowcommand-06.png,PNG,464,199,0,0,0,0,unchanged,
commands/excel/images/deleteexcelimagecommand-01.png,PNG,660,494,0,0,0,0,unchanged,
commands/excel/images/deleteexcelimagecommand-02.png,PNG,1322,190,0,0,0,0,unchanged,
commands/excel/images/deleteexcelimagecommand-03.png,PNG,660,494,0,0,0,0,unchanged,
commands/excel/images/deleteexcelimagecommand-04.png,PNG,514,309,0,0,0,0,unchanged,
commands/excel/images/deleteexcelimagecommand-05.png,PNG,506,310,0,0,0,0,unchanged,
commands/excel/images/deleteexcelrowcommand-01.png,PNG,660,438,0,0,0,0,unchanged,
commands/excel/images/deleteexcelrowcommand-02.png,PNG,850,151,0,0,0,0,unchanged,
commands/excel/images/deleteexcelrowcommand-03.png,PNG,840,187,0,0,0,0,unchanged,
commands/excel/images/deleteexcelrowcommand-04.png,PNG,188,58,0,0,0,0,unchanged,
commands/excel/images/deleteexcelrowcommand-05.png,PNG,188,57,0,0,0,0,unchanged,
commands/excel/images/deleteexcelsheetcommand-01.png,PNG,657,308,0,0,0,0,unchanged,
commands/excel/images/deleteexcelsheetcommand-02.png,PNG,1320,189,0,0,0,0,unchanged,
commands/excel/images/deleteexcelsheetcommand-03.png,PNG,660,326,0,0,0,0,unchanged,
commands/excel/images/deleteexcelsheetcommand-04.png,PNG,822,192,0,0,0,0,unchanged,
commands/excel/images/deleteexcelsheetcommand-05.png,PNG,1920,1000,0,0,0,0,unchanged,
commands/excel/images/deleteexcelsheetcommand-06.png,PNG,1920,1000,0,0,0,0,unchanged,
commands/excel/images/exportexcelimagecommand-01.png,JPEG,662,595,2,2,2,2,cropped_shadow_trim,6
commands/excel/images/exportexcelimagecommand-02.png,JPEG,1038,237,0,0,0,0,unchanged,
commands/excel/images/exportexcelimagecommand-03.png,JPEG,667,602,0,6,6,3,cropped_shadow_trim,6
commands/excel/images/exportexcelimagecommand-04.png,JPEG,1283,185,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-01.png,PNG,660,438,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-02.png,PNG,738,246,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-03.png,PNG,753,284,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-04.png,PNG,1321,282,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-05.png,PNG,660,438,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-06.png,PNG,780,654,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-07.png,PNG,878,468,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-08.png,PNG,1920,825,0,0,0,0,unchanged,
commands/excel/images/filterexcelcolumncommand-09.png,PNG,1920,825,0,0,0,0,unchanged,
commands/excel/images/findexcelcellcommand-01.png,PNG,660,757,0,0,0,0,unchanged,
commands/excel/images/findexcelcellcommand-02.png,PNG,1018,736,40,0,40,40,cropped_shadow_trim,6
commands/excel/images/findexcelcellcommand-03.png,PNG,1363,907,0,0,0,0,unchanged,
commands/excel/images/findexcelcellcommand-04.png,PNG,939,192,0,0,0,0,unchanged,
commands/excel/images/findexcelcellcommand-05.png,PNG,654,706,0,0,0,0,unchanged,
commands/excel/images/findexcelcellcommand-06.png,PNG,838,217,0,0,0,0,unchanged,
commands/excel/images/findexcelcellcommand-07.png,PNG,597,178,0,0,0,0,unchanged,
commands/excel/images/findexcelcellcommand-08.png,PNG,619,188,0,0,0,0,unchanged,
commands/excel/images/getexcelcolumncountcommand-01.png,PNG,666,411,2,2,3,3,cropped_shadow_trim,6
commands/excel/images/getexcelcolumncountcommand-02.png,PNG,968,694,0,0,0,0,unchanged,
commands/excel/images/getexcelcolumncountcommand-03.png,PNG,850,154,0,0,0,0,unchanged,
commands/excel/images/getexcelcolumncountcommand-04.png,PNG,846,189,0,0,0,0,unchanged,
commands/excel/images/getexcelformulacommand-01.png,PNG,652,506,0,0,0,0,unchanged,
commands/excel/images/getexcelformulacommand-02.png,PNG,683,203,0,0,0,0,unchanged,
commands/excel/images/getexcelformulacommand-03.png,PNG,985,257,0,0,0,0,unchanged,
commands/excel/images/getexcelformulacommand-04.png,PNG,989,269,0,0,0,0,unchanged,
commands/excel/images/getexcelregionscreenshotcommand-01.png,PNG,660,869,0,0,0,0,unchanged,
